iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
COK,Oceania,Cook Islands,2022-08-22,6265,0,8,1,0,0,367837.013,0,469.704,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-08-23,6265,0,3.429,1,0,0,367837.013,0,201.302,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-08-24,6265,0,0,1,0,0,367837.013,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-08-25,6265,0,0,1,0,0,367837.013,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-08-26,6265,0,0,1,0,0,367837.013,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-08-27,6265,0,0,1,0,0,367837.013,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-08-28,6265,0,0,1,0,0,367837.013,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-08-29,6265,0,0,1,0,0,367837.013,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-08-30,6265,0,0,1,0,0,367837.013,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-08-31,6265,0,0,1,0,0,367837.013,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-01,6265,0,0,1,0,0,367837.013,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-02,6265,0,0,1,0,0,367837.013,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-03,6373,108,15.429,1,0,0,374178.018,6341.005,905.858,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-04,6373,0,15.429,1,0,0,374178.018,0,905.858,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-05,6373,0,15.429,1,0,0,374178.018,0,905.858,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-06,6379,6,16.286,1,0,0,374530.296,352.278,956.183,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-07,6379,0,16.286,1,0,0,374530.296,0,956.183,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-08,6381,2,16.571,1,0,0,374647.722,117.426,972.958,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-09,6381,0,16.571,1,0,0,374647.722,0,972.958,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-10,6386,5,1.857,1,0,0,374941.287,293.565,109.038,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-11,6386,0,1.857,1,0,0,374941.287,0,109.038,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-12,6386,0,1.857,1,0,0,374941.287,0,109.038,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-13,6386,0,1,1,0,0,374941.287,0,58.713,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-14,6389,3,1.429,1,0,0,375117.426,176.139,83.876,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-15,6389,0,1.143,1,0,0,375117.426,0,67.101,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-16,6389,0,1.143,1,0,0,375117.426,0,67.101,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-17,6389,0,0.429,1,0,0,375117.426,0,25.163,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-18,6389,0,0.429,1,0,0,375117.426,0,25.163,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-19,6389,0,0.429,1,0,0,375117.426,0,25.163,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-20,6389,0,0.429,1,0,0,375117.426,0,25.163,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-21,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-22,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-23,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-24,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-25,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-26,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-27,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-28,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-29,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-09-30,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-01,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-02,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-03,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-04,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-05,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-06,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-07,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-08,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-09,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-10,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-11,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-12,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-13,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-14,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-15,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-16,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-17,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-18,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-19,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-20,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-21,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-22,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-23,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-24,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-25,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-26,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-27,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-28,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-29,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-30,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-10-31,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,39998,15084,14708,10206,,1,234.84,88.56,86.36,59.92,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-01,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,939,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-02,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,1879,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-03,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,2760,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-04,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,3640,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-05,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,4521,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-06,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,5402,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-07,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,40744,15084,14708,10206,,107,239.22,88.56,86.36,59.92,6282,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-08,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,5402,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-09,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,4462,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-10,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,3581,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-11,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,2701,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-12,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,1820,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-13,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,939,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-14,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-15,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-16,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-17,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-18,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-19,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-20,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-21,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-22,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-23,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-24,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-25,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-26,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-27,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-28,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-29,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-11-30,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-01,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-02,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-03,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-04,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-05,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,40781,15084,14715,10209,,1,239.44,88.56,86.4,59.94,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-06,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-07,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-08,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-09,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-10,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-11,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-12,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-13,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-14,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-15,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-16,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-17,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-18,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-19,6389,0,0,1,0,0,375117.426,0,0,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-20,6598,209,29.857,1,0,0,387388.445,12271.019,1753.003,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-21,6607,9,31.143,1,0,0,387916.862,528.417,1828.491,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-22,6607,0,31.143,1,0,0,387916.862,0,1828.491,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-23,6607,0,31.143,1,0,0,387916.862,0,1828.491,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-24,6625,18,33.714,1,0,0,388973.697,1056.834,1979.467,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-25,6625,0,33.714,1,0,0,388973.697,0,1979.467,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-26,6625,0,33.714,1,0,0,388973.697,0,1979.467,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-27,6625,0,3.857,1,0,0,388973.697,0,226.464,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-28,6625,0,2.571,1,0,0,388973.697,0,150.976,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-29,6671,46,9.143,1,0,0,391674.495,2700.798,536.805,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-30,6702,31,13.571,1,0,0,393494.598,1820.103,796.819,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2022-12-31,6710,8,12.143,1,0,0,393964.302,469.704,712.944,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2023-01-01,6710,0,12.143,1,0,0,393964.302,0,712.944,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2023-01-02,6710,0,12.143,1,0,0,393964.302,0,712.944,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2023-01-03,6710,0,12.143,1,0,0,393964.302,0,712.944,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2023-01-04,6710,0,12.143,1,0,0,393964.302,0,712.944,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2023-01-05,6816,106,20.714,1,0,0,400187.882,6223.579,1216.198,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2023-01-06,6819,3,16.714,1,0,0,400364.021,176.139,981.346,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2023-01-07,6844,25,19.143,1,0,0,401831.846,1467.825,1123.935,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
COK,Oceania,Cook Islands,2023-01-08,6844,0,19.143,1,0,0,401831.846,0,1123.935,58.713,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,0,0,17032,,,,
